# Average temperature by month in the $name tributary
08-15-1975 00:00:00  21.8
09-15-1975 00:00:00  20.0
10-15-1975 00:00:00  16.1
11-15-1975 00:00:00  10.6
12-15-1975 00:00:00   5.8
01-15-1976 00:00:00   3.3
02-15-1976 00:00:00   3.0
03-15-1976 00:00:00   5.5
04-15-1976 00:00:00   9.1
05-15-1976 00:00:00  12.4
06-15-1976 00:00:00  14.5
07-15-1976 00:00:00  19.0
08-15-1976 00:00:00  21.8
09-15-1976 00:00:00  20.0
10-15-1976 00:00:00  16.1
11-15-1976 00:00:00  10.6
12-15-1976 00:00:00   5.8
01-15-1977 00:00:00   3.3
02-15-1977 00:00:00   3.0
03-15-1977 00:00:00   5.5
04-15-1977 00:00:00   9.1
05-15-1977 00:00:00  12.4
06-15-1977 00:00:00  14.5
07-15-1977 00:00:00  19.0
08-15-1977 00:00:00  21.8
09-15-1977 00:00:00  20.0
10-15-1977 00:00:00  16.1
11-15-1977 00:00:00  10.6
12-15-1977 00:00:00   5.8
01-15-1978 00:00:00   3.3
02-15-1978 00:00:00   3.0
03-15-1978 00:00:00   5.5
04-15-1978 00:00:00   9.1
05-15-1978 00:00:00  12.4
06-15-1978 00:00:00  14.5
07-15-1978 00:00:00  19.0
08-15-1978 00:00:00  21.8
09-15-1978 00:00:00  20.0
10-15-1978 00:00:00  16.1
11-15-1978 00:00:00  10.6
12-15-1978 00:00:00   5.8
01-15-1979 00:00:00   3.3
02-15-1979 00:00:00   3.0
03-15-1979 00:00:00   5.5
04-15-1979 00:00:00   9.1
05-15-1979 00:00:00  12.4
06-15-1979 00:00:00  14.5
07-15-1979 00:00:00  19.0
08-15-1979 00:00:00  21.8
09-15-1979 00:00:00  20.0
10-15-1979 00:00:00  16.1
11-15-1979 00:00:00  10.6
12-15-1979 00:00:00   5.8
01-15-1980 00:00:00   3.3
02-15-1980 00:00:00   3.0
03-15-1980 00:00:00   5.5
04-15-1980 00:00:00   9.1
05-15-1980 00:00:00  12.4
06-15-1980 00:00:00  14.5
07-15-1980 00:00:00  19.0
08-15-1980 00:00:00  21.8
09-15-1980 00:00:00  20.0
10-15-1980 00:00:00  16.1
11-15-1980 00:00:00  10.6
12-15-1980 00:00:00   5.8
01-15-1981 00:00:00   3.3
02-15-1981 00:00:00   3.0
03-15-1981 00:00:00   5.5
04-15-1981 00:00:00   9.1
05-15-1981 00:00:00  12.4
06-15-1981 00:00:00  14.5
07-15-1981 00:00:00  19.0
08-15-1981 00:00:00  21.8
09-15-1981 00:00:00  20.0
10-15-1981 00:00:00  16.1
11-15-1981 00:00:00  10.6
12-15-1981 00:00:00   5.8
01-15-1982 00:00:00   3.3
02-15-1982 00:00:00   3.0
03-15-1982 00:00:00   5.5
04-15-1982 00:00:00   9.1
05-15-1982 00:00:00  12.4
06-15-1982 00:00:00  14.5
07-15-1982 00:00:00  19.0
08-15-1982 00:00:00  21.8
09-15-1982 00:00:00  20.0
10-15-1982 00:00:00  16.1
11-15-1982 00:00:00  10.6
12-15-1982 00:00:00   5.8
01-15-1983 00:00:00   3.3
02-15-1983 00:00:00   3.0
03-15-1983 00:00:00   5.5
04-15-1983 00:00:00   9.1
05-15-1983 00:00:00  12.4
06-15-1983 00:00:00  14.5
07-15-1983 00:00:00  19.0
08-15-1983 00:00:00  21.8
09-15-1983 00:00:00  20.0
10-15-1983 00:00:00  16.1
11-15-1983 00:00:00  10.6
12-15-1983 00:00:00   5.8
01-15-1984 00:00:00   3.3
02-15-1984 00:00:00   3.0
03-15-1984 00:00:00   5.5
04-15-1984 00:00:00   9.1
05-15-1984 00:00:00  12.4
06-15-1984 00:00:00  14.5
07-15-1984 00:00:00  19.0
08-15-1984 00:00:00  21.8
09-15-1984 00:00:00  20.0
10-15-1984 00:00:00  16.1
11-15-1984 00:00:00  10.6
12-15-1984 00:00:00   5.8
01-15-1985 00:00:00   3.3
02-15-1985 00:00:00   3.0
03-15-1985 00:00:00   5.5
04-15-1985 00:00:00   9.1
05-15-1985 00:00:00  12.4
06-15-1985 00:00:00  14.5
07-15-1985 00:00:00  19.0
08-15-1985 00:00:00  21.8
09-15-1985 00:00:00  20.0
10-15-1985 00:00:00  16.1
11-15-1985 00:00:00  10.6
12-15-1985 00:00:00   5.8
01-15-1986 00:00:00   3.3
02-15-1986 00:00:00   3.0
03-15-1986 00:00:00   5.5
04-15-1986 00:00:00   9.1
05-15-1986 00:00:00  12.4
06-15-1986 00:00:00  14.5
07-15-1986 00:00:00  19.0
08-15-1986 00:00:00  21.8
09-15-1986 00:00:00  20.0
10-15-1986 00:00:00  16.1
11-15-1986 00:00:00  10.6
12-15-1986 00:00:00   5.8
01-15-1987 00:00:00   3.3
