# Columbia River, Grand Coulee Dam: Forebay Elevation (ft)
01-11-2017 12:00:00 1283.702 / 1281.200
01-11-2017 13:00:00 1283.702 / 1281.200
01-11-2017 14:00:00 1283.702 / 1281.200
01-11-2017 15:00:00 1283.802 / 1281.300
01-11-2017 16:00:00 1283.802 / 1281.300
01-11-2017 17:00:00 1283.702 / 1281.200
01-11-2017 18:00:00 1283.702 / 1281.200
01-11-2017 19:00:00 1283.602 / 1281.100
01-11-2017 20:00:00 1283.602 / 1281.100
01-11-2017 21:00:00 1283.602 / 1281.100
01-11-2017 22:00:00 1283.702 / 1281.200
01-11-2017 23:00:00 1283.802 / 1281.300
01-12-2017 00:00:00 1283.802 / 1281.300
01-12-2017 01:00:00 1283.702 / 1281.200
01-12-2017 02:00:00 1283.802 / 1281.300
01-12-2017 03:00:00 1283.802 / 1281.300
01-12-2017 04:00:00 1283.802 / 1281.300
01-12-2017 05:00:00 1283.802 / 1281.300
01-12-2017 06:00:00 1283.902 / 1281.400
01-12-2017 07:00:00 1283.802 / 1281.300
01-12-2017 08:00:00 1283.702 / 1281.200
01-12-2017 09:00:00 1283.702 / 1281.200
01-12-2017 10:00:00 1283.702 / 1281.200
01-12-2017 11:00:00 1283.702 / 1281.200
01-12-2017 12:00:00 1283.702 / 1281.200
01-12-2017 13:00:00 1283.702 / 1281.200
01-12-2017 14:00:00 1283.702 / 1281.200
01-12-2017 15:00:00 1283.702 / 1281.200
01-12-2017 16:00:00 1283.702 / 1281.200
01-12-2017 17:00:00 1283.702 / 1281.200
01-12-2017 18:00:00 1283.602 / 1281.100
01-12-2017 19:00:00 1283.602 / 1281.100
01-12-2017 20:00:00 1283.602 / 1281.100
01-12-2017 21:00:00 1283.602 / 1281.100
01-12-2017 22:00:00 1283.602 / 1281.100
01-12-2017 23:00:00 1283.702 / 1281.200
01-13-2017 00:00:00 1283.702 / 1281.200
01-13-2017 01:00:00 1283.602 / 1281.100
01-13-2017 02:00:00 1283.602 / 1281.100
01-13-2017 03:00:00 1283.602 / 1281.100
01-13-2017 04:00:00 1283.602 / 1281.100
01-13-2017 05:00:00 1283.602 / 1281.100
01-13-2017 06:00:00 1283.602 / 1281.100
01-13-2017 07:00:00 1283.502 / 1281.000
01-13-2017 08:00:00 1283.502 / 1281.000
01-13-2017 09:00:00 1283.402 / 1280.900
01-13-2017 10:00:00 1283.402 / 1280.900
01-13-2017 11:00:00 1283.402 / 1280.900
01-13-2017 12:00:00 1283.402 / 1280.900
01-13-2017 13:00:00 1283.402 / 1280.900
01-13-2017 14:00:00 1283.402 / 1280.900
01-13-2017 15:00:00 1283.402 / 1280.900
01-13-2017 16:00:00 1283.402 / 1280.900
01-13-2017 17:00:00 1283.402 / 1280.900
01-13-2017 18:00:00 1283.302 / 1280.800
01-13-2017 19:00:00 1283.202 / 1280.700
01-13-2017 20:00:00 1283.302 / 1280.800
01-13-2017 21:00:00 1283.302 / 1280.800
01-13-2017 22:00:00 1283.302 / 1280.800
01-13-2017 23:00:00 1283.302 / 1280.800
01-14-2017 00:00:00 1283.302 / 1280.800
01-14-2017 01:00:00 1283.302 / 1280.800
01-14-2017 02:00:00 1283.202 / 1280.700
01-14-2017 03:00:00 1283.202 / 1280.700
01-14-2017 04:00:00 1283.202 / 1280.700
01-14-2017 05:00:00 1283.202 / 1280.700
01-14-2017 06:00:00 1283.102 / 1280.600
01-14-2017 07:00:00 1283.102 / 1280.600
01-14-2017 08:00:00 1283.102 / 1280.600
01-14-2017 09:00:00 1283.002 / 1280.500
01-14-2017 10:00:00 1282.902 / 1280.400
01-14-2017 11:00:00 1283.002 / 1280.500
01-14-2017 12:00:00 1283.002 / 1280.500
01-14-2017 13:00:00 1283.002 / 1280.500
01-14-2017 14:00:00 1283.002 / 1280.500
01-14-2017 15:00:00 1283.102 / 1280.600
01-14-2017 16:00:00 1283.002 / 1280.500
01-14-2017 17:00:00 1283.002 / 1280.500
01-14-2017 18:00:00 1283.002 / 1280.500
01-14-2017 19:00:00 1282.902 / 1280.400
01-14-2017 20:00:00 1282.902 / 1280.400
01-14-2017 21:00:00 1282.902 / 1280.400
01-14-2017 22:00:00 1283.002 / 1280.500
01-14-2017 23:00:00 1283.002 / 1280.500
01-15-2017 00:00:00 1283.002 / 1280.500
01-15-2017 01:00:00 1283.002 / 1280.500
01-15-2017 02:00:00 1283.002 / 1280.500
01-15-2017 03:00:00 1283.002 / 1280.500
01-15-2017 04:00:00 1283.002 / 1280.500
01-15-2017 05:00:00 1283.002 / 1280.500
01-15-2017 06:00:00 1283.002 / 1280.500
01-15-2017 07:00:00 1282.902 / 1280.400
01-15-2017 08:00:00 1282.802 / 1280.300
01-15-2017 09:00:00 1282.802 / 1280.300
01-15-2017 10:00:00 1282.802 / 1280.300
01-15-2017 11:00:00 1282.702 / 1280.200
01-15-2017 12:00:00 1282.702 / 1280.200
01-15-2017 13:00:00 1282.702 / 1280.200
01-15-2017 14:00:00 1282.802 / 1280.300
01-15-2017 15:00:00 1282.802 / 1280.300
01-15-2017 16:00:00 1282.802 / 1280.300
01-15-2017 17:00:00 1282.702 / 1280.200
01-15-2017 18:00:00 1282.702 / 1280.200
01-15-2017 19:00:00 1282.602 / 1280.100
01-15-2017 20:00:00 1282.602 / 1280.100
01-15-2017 21:00:00 1282.702 / 1280.200
01-15-2017 22:00:00 1282.702 / 1280.200
01-15-2017 23:00:00 1282.702 / 1280.200
01-16-2017 00:00:00 1282.702 / 1280.200
01-16-2017 01:00:00 1282.602 / 1280.100
01-16-2017 02:00:00 1282.602 / 1280.100
01-16-2017 03:00:00 1282.602 / 1280.100
01-16-2017 04:00:00 1282.602 / 1280.100
01-16-2017 05:00:00 1282.502 / 1280.000
01-16-2017 06:00:00 1282.502 / 1280.000
01-16-2017 07:00:00 1282.502 / 1280.000
01-16-2017 08:00:00 1282.402 / 1279.900
01-16-2017 09:00:00 1282.402 / 1279.900
01-16-2017 10:00:00 1282.302 / 1279.800
01-16-2017 11:00:00 1282.302 / 1279.800
01-16-2017 12:00:00 1282.302 / 1279.800
01-16-2017 13:00:00 1282.302 / 1279.800
01-16-2017 14:00:00 1282.302 / 1279.800
01-16-2017 15:00:00 1282.302 / 1279.800
01-16-2017 16:00:00 1282.302 / 1279.800
01-16-2017 17:00:00 1282.202 / 1279.700
01-16-2017 18:00:00 1282.202 / 1279.700
01-16-2017 19:00:00 1282.102 / 1279.600
01-16-2017 20:00:00 1282.102 / 1279.600
01-16-2017 21:00:00 1282.102 / 1279.600
01-16-2017 22:00:00 1282.102 / 1279.600
01-16-2017 23:00:00 1282.202 / 1279.700
01-17-2017 00:00:00 1282.202 / 1279.700
01-17-2017 01:00:00 1282.202 / 1279.700
01-17-2017 02:00:00 1282.202 / 1279.700
01-17-2017 03:00:00 1282.102 / 1279.600
01-17-2017 04:00:00 1282.102 / 1279.600
01-17-2017 05:00:00 1282.002 / 1279.500
01-17-2017 06:00:00 1282.002 / 1279.500
01-17-2017 07:00:00 1282.002 / 1279.500
01-17-2017 08:00:00 1282.002 / 1279.500
01-17-2017 09:00:00 1282.002 / 1279.500
01-17-2017 10:00:00 1281.902 / 1279.400
01-17-2017 11:00:00 1281.902 / 1279.400
01-17-2017 12:00:00 1281.802 / 1279.300
01-17-2017 13:00:00 1281.802 / 1279.300
01-17-2017 14:00:00 1281.902 / 1279.400
01-17-2017 15:00:00 1282.002 / 1279.500
01-17-2017 16:00:00 1282.002 / 1279.500
01-17-2017 17:00:00 1281.902 / 1279.400
01-17-2017 18:00:00 1281.902 / 1279.400
01-17-2017 19:00:00 1281.802 / 1279.300
01-17-2017 20:00:00 1281.902 / 1279.400
01-17-2017 21:00:00 1282.002 / 1279.500
01-17-2017 22:00:00 1282.002 / 1279.500
01-17-2017 23:00:00 1282.002 / 1279.500
01-18-2017 00:00:00 1282.102 / 1279.600
